ticker,date,category,agreement_score,directional_agreement,thesis_similarity,avg_target_price,num_models,calls_json,fwd_ret_1m,fwd_ret_3m,fwd_ret_6m
ATKR,2023-06-30,small_cap,0.5833,0.75,0.3334,155.6,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""buy"", ""target_price"": 170.47, ""thesis"": ""Strong upward medium-term momentum (+11.0%) signals continued institutional accumulation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""sell"", ""target_price"": 123.11, ""thesis"": ""Elevated multi-month valuation multiples leave little safety margin against forward earnings revisions.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""buy"", ""target_price"": 164.68, ""thesis"": ""Stable financial profile and durable competitive moat support long-term compounding potential.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""buy"", ""target_price"": 164.14, ""thesis"": ""Positive operating execution and robust revenue traction support upside.""}]",0.04803128817279991,-0.04328597392393223,0.026035779589678128
BRC,2023-06-30,small_cap,0.4242,0.5,0.3105,43.12,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""sell"", ""target_price"": 38.81, ""thesis"": ""Persistent negative price trajectory (-11.1%) indicates structural distribution headwinds.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""buy"", ""target_price"": 52.39, ""thesis"": ""Recent price softening provides an attractive risk-adjusted entry point against fundamental book value.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""sell"", ""target_price"": 40.42, ""thesis"": ""Heightened earnings volatility and cyclical margin pressures elevate downside risk.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 40.88, ""thesis"": ""Macro headwinds and declining momentum justify a defensive posture.""}]",0.08020608928407952,0.1600490992727497,0.24496396503083598
CNO,2023-06-30,small_cap,0.5683,0.75,0.2957,23.52,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""hold"", ""target_price"": 22.45, ""thesis"": ""Consolidating trading range warrants a neutral rating until breakout confirmation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""hold"", ""target_price"": 22.3, ""thesis"": ""Fair valuation reflects balanced risk-reward relative to sector peers.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""buy"", ""target_price"": 24.84, ""thesis"": ""Stable financial profile and durable competitive moat support long-term compounding potential.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 24.5, ""thesis"": ""Positive operating execution and robust revenue traction support upside.""}]",0.028728462729930123,0.008991859492497782,0.19303151869138105
CSGS,2023-06-30,small_cap,0.5412,0.75,0.2281,97.84,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""hold"", ""target_price"": 101.95, ""thesis"": ""Consolidating trading range warrants a neutral rating until breakout confirmation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""hold"", ""target_price"": 100.24, ""thesis"": ""Fair valuation reflects balanced risk-reward relative to sector peers.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""sell"", ""target_price"": 88.15, ""thesis"": ""Heightened earnings volatility and cyclical margin pressures elevate downside risk.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 101.0, ""thesis"": ""Balanced near-term catalysts recommend maintaining current position.""}]",,,
ENSG,2023-06-30,small_cap,0.548,0.75,0.2449,92.81,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""sell"", ""target_price"": 80.59, ""thesis"": ""Persistent negative price trajectory (-0.0%) indicates structural distribution headwinds.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""hold"", ""target_price"": 95.06, ""thesis"": ""Fair valuation reflects balanced risk-reward relative to sector peers.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""hold"", ""target_price"": 99.7, ""thesis"": ""Defensive operational balance sheet balanced by limited immediate re-rating catalysts.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 95.9, ""thesis"": ""Balanced near-term catalysts recommend maintaining current position.""}]",-0.007961486203018179,-0.025893010462935354,0.17682094518773217
FIX,2023-06-30,small_cap,0.5743,0.75,0.3107,177.06,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""buy"", ""target_price"": 183.35, ""thesis"": ""Strong upward medium-term momentum (+12.6%) signals continued institutional accumulation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""hold"", ""target_price"": 165.61, ""thesis"": ""Fair valuation reflects balanced risk-reward relative to sector peers.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""buy"", ""target_price"": 180.62, ""thesis"": ""Stable financial profile and durable competitive moat support long-term compounding potential.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""buy"", ""target_price"": 178.67, ""thesis"": ""Positive operating execution and robust revenue traction support upside.""}]",0.05761278637835175,0.03912650263703928,0.2556921503587279
GBCI,2023-06-30,small_cap,0.5752,0.75,0.313,26.64,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""sell"", ""target_price"": 24.31, ""thesis"": ""Persistent negative price trajectory (-25.2%) indicates structural distribution headwinds.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""buy"", ""target_price"": 32.26, ""thesis"": ""Recent price softening provides an attractive risk-adjusted entry point against fundamental book value.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""sell"", ""target_price"": 24.75, ""thesis"": ""Heightened earnings volatility and cyclical margin pressures elevate downside risk.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""sell"", ""target_price"": 25.23, ""thesis"": ""Macro headwinds and declining momentum justify a defensive posture.""}]",0.05476817319626784,-0.07561837196172186,0.3678432563650462
GPI,2023-06-30,small_cap,0.4445,0.5,0.3613,249.74,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""buy"", ""target_price"": 284.83, ""thesis"": ""Strong upward medium-term momentum (+14.2%) signals continued institutional accumulation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""sell"", ""target_price"": 212.59, ""thesis"": ""Elevated multi-month valuation multiples leave little safety margin against forward earnings revisions.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""sell"", ""target_price"": 222.97, ""thesis"": ""Heightened earnings volatility and cyclical margin pressures elevate downside risk.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""buy"", ""target_price"": 278.55, ""thesis"": ""Positive operating execution and robust revenue traction support upside.""}]",0.012243172424547871,0.04286827644144076,0.1846015591115423
HLNE,2023-06-30,small_cap,0.4247,0.5,0.3119,78.45,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""buy"", ""target_price"": 86.62, ""thesis"": ""Strong upward medium-term momentum (+8.7%) signals continued institutional accumulation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""hold"", ""target_price"": 76.92, ""thesis"": ""Fair valuation reflects balanced risk-reward relative to sector peers.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""sell"", ""target_price"": 66.67, ""thesis"": ""Heightened earnings volatility and cyclical margin pressures elevate downside risk.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""buy"", ""target_price"": 83.58, ""thesis"": ""Positive operating execution and robust revenue traction support upside.""}]",0.1029006287641,0.13628707870696702,0.4311765379216443
HWKN,2023-06-30,small_cap,0.5827,0.75,0.3316,49.02,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""buy"", ""target_price"": 53.4, ""thesis"": ""Strong upward medium-term momentum (+9.3%) signals continued institutional accumulation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""sell"", ""target_price"": 38.86, ""thesis"": ""Elevated multi-month valuation multiples leave little safety margin against forward earnings revisions.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""buy"", ""target_price"": 52.52, ""thesis"": ""Stable financial profile and durable competitive moat support long-term compounding potential.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""buy"", ""target_price"": 51.32, ""thesis"": ""Positive operating execution and robust revenue traction support upside.""}]",-0.026839941543853968,0.2374538864586681,0.48447322000299314
IBP,2023-06-30,small_cap,0.5829,0.75,0.3321,140.3,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""buy"", ""target_price"": 152.69, ""thesis"": ""Strong upward medium-term momentum (+23.3%) signals continued institutional accumulation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""sell"", ""target_price"": 112.92, ""thesis"": ""Elevated multi-month valuation multiples leave little safety margin against forward earnings revisions.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""buy"", ""target_price"": 148.16, ""thesis"": ""Stable financial profile and durable competitive moat support long-term compounding potential.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""buy"", ""target_price"": 147.43, ""thesis"": ""Positive operating execution and robust revenue traction support upside.""}]",0.06114479867044004,-0.10671362660067138,0.31022063928263144
KAR,2023-06-30,small_cap,0.7327,1.0,0.3317,102.28,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""hold"", ""target_price"": 103.05, ""thesis"": ""Consolidating trading range warrants a neutral rating until breakout confirmation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""hold"", ""target_price"": 100.24, ""thesis"": ""Fair valuation reflects balanced risk-reward relative to sector peers.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""hold"", ""target_price"": 104.84, ""thesis"": ""Defensive operational balance sheet balanced by limited immediate re-rating catalysts.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 101.0, ""thesis"": ""Balanced near-term catalysts recommend maintaining current position.""}]",,,
MC,2023-06-30,small_cap,0.4448,0.5,0.362,39.21,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""buy"", ""target_price"": 45.25, ""thesis"": ""Strong upward medium-term momentum (+20.0%) signals continued institutional accumulation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""sell"", ""target_price"": 33.48, ""thesis"": ""Elevated multi-month valuation multiples leave little safety margin against forward earnings revisions.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""sell"", ""target_price"": 34.66, ""thesis"": ""Heightened earnings volatility and cyclical margin pressures elevate downside risk.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 43.45, ""thesis"": ""Positive operating execution and robust revenue traction support upside.""}]",0.07520938634993009,0.007859787351013002,0.27178887164526944
OII,2023-06-30,small_cap,0.4255,0.5,0.3138,19.24,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""buy"", ""target_price"": 21.24, ""thesis"": ""Strong upward medium-term momentum (+6.1%) signals continued institutional accumulation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""hold"", ""target_price"": 18.72, ""thesis"": ""Fair valuation reflects balanced risk-reward relative to sector peers.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""sell"", ""target_price"": 16.44, ""thesis"": ""Heightened earnings volatility and cyclical margin pressures elevate downside risk.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""buy"", ""target_price"": 20.57, ""thesis"": ""Positive operating execution and robust revenue traction support upside.""}]",0.16844917058897088,0.37540097668485667,0.13796790472967363
PRDO,2023-06-30,small_cap,0.5756,0.75,0.3139,10.88,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""sell"", ""target_price"": 9.64, ""thesis"": ""Persistent negative price trajectory (-8.6%) indicates structural distribution headwinds.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""buy"", ""target_price"": 13.41, ""thesis"": ""Recent price softening provides an attractive risk-adjusted entry point against fundamental book value.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""sell"", ""target_price"": 10.14, ""thesis"": ""Heightened earnings volatility and cyclical margin pressures elevate downside risk.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""sell"", ""target_price"": 10.31, ""thesis"": ""Macro headwinds and declining momentum justify a defensive posture.""}]",0.11980420284643666,0.403076764870861,0.44996554730203175
SHOO,2023-06-30,small_cap,0.5596,0.75,0.2739,31.51,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""hold"", ""target_price"": 31.8, ""thesis"": ""Consolidating trading range warrants a neutral rating until breakout confirmation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""buy"", ""target_price"": 35.29, ""thesis"": ""Recent price softening provides an attractive risk-adjusted entry point against fundamental book value.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""hold"", ""target_price"": 31.51, ""thesis"": ""Defensive operational balance sheet balanced by limited immediate re-rating catalysts.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 27.45, ""thesis"": ""Macro headwinds and declining momentum justify a defensive posture.""}]",0.010400723974476311,-0.021639198418241194,0.3000680492488227
SLVM,2023-06-30,small_cap,0.4234,0.5,0.3084,34.84,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""sell"", ""target_price"": 31.95, ""thesis"": ""Persistent negative price trajectory (-12.1%) indicates structural distribution headwinds.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""buy"", ""target_price"": 42.41, ""thesis"": ""Recent price softening provides an attractive risk-adjusted entry point against fundamental book value.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""sell"", ""target_price"": 32.27, ""thesis"": ""Heightened earnings volatility and cyclical margin pressures elevate downside risk.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 32.71, ""thesis"": ""Macro headwinds and declining momentum justify a defensive posture.""}]",0.22947194541376129,0.09291920935118579,0.2384231957919748
AAPL,2023-09-29,large_cap,0.5744,0.75,0.3109,161.06,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""sell"", ""target_price"": 147.98, ""thesis"": ""Persistent negative price trajectory (-10.9%) indicates structural distribution headwinds.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""buy"", ""target_price"": 195.96, ""thesis"": ""Recent price softening provides an attractive risk-adjusted entry point against fundamental book value.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""sell"", ""target_price"": 148.24, ""thesis"": ""Heightened earnings volatility and cyclical margin pressures elevate downside risk.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""sell"", ""target_price"": 152.04, ""thesis"": ""Macro headwinds and declining momentum justify a defensive posture.""}]",-0.005373559924510557,0.1260069948685208,-0.011283491259395194
